Node,Betweenness_Centrality
1993,0.00011136864910750132
2777,0.0001112403044358014
1809,0.00011120278672125701
554,0.00011102372838261594
3420,0.00011091845451045218
1452,0.0001108400188706888
3476,0.0001106377677062828
1250,0.000110622202789641
2862,0.0001106131487168682
1881,0.00011058994119652673
4002,0.00011055333895015817
1232,0.00011038699342256437
3414,0.00011032523992914567
1624,0.00011011516436883229
2300,0.00011006368242189505
4038,0.00010997222994809454
3774,0.00010994709329866154
2827,0.0001098039154209768
3757,0.00010971209929347139
3837,0.00010968574805069473
677,0.00010965005262804328
3903,0.00010957718956239929
2027,0.00010953553454627033
3465,0.00010952095928899261
1231,0.0001093506584866298
3708,0.0001093287424039334
1187,0.0001092999514360127
4013,0.00010928324512332419
635,0.00010923734262243702
1715,0.00010921536022494735
2453,0.00010889294294057997
1186,0.00010887515802729815
913,0.0001087645888428447
1196,0.00010876102135696936
3253,0.00010875185002795513
1075,0.00010870527072714578
3945,0.00010860761596406284
3273,0.00010833554115417716
1990,0.00010820535130053772
2076,0.00010787797348761177
3190,0.00010787737402513307
1528,0.00010786698846882922
2056,0.00010785066268415577
3285,0.00010780232843150532
2229,0.00010773378764032737
2872,0.00010772857774294456
2248,0.00010771634745309459
1798,0.00010756455422545472
1866,0.00010719440093247838
1519,0.00010702180823402386
1820,0.00010693285053508827
2829,0.00010679806571635777
2843,0.00010679134077401312
2181,0.00010658994496144205
1337,0.00010639320976079521
1741,0.00010634817161082236
87,0.00010632773786621954
1341,0.00010629856272724505
3824,0.00010615961384406129
1830,0.00010608989333364113
639,0.0001059393950584987
203,0.00010591751882518313
3402,0.00010585945028262076
3149,0.00010585116059672578
3247,0.0001057644527303722
2759,0.00010560121818821983
3289,0.00010558995455160911
170,0.0001051996186444573
2689,0.00010515250855897957
963,0.0001050104576323593
2907,0.00010490418576456497
1859,0.00010477436979284131
368,0.00010467039921500621
3839,0.00010461592408088347
1488,0.00010458473433493849
3711,0.00010441139671989943
2933,0.00010437784342714551
880,0.00010429508366443292
3344,0.0001042949740026092
3410,0.00010419921074479477
3559,0.000104179385627651
1064,0.00010416440965075731
2241,0.00010388964726307837
1629,0.00010381830485012389
3049,0.00010379780874465253
2084,0.00010374438142528228
99,0.0001036536091443352
954,0.00010341920695400849
1021,0.00010340401347271947
2397,0.00010337101800494816
68,0.0001032903224464717
278,0.00010326987431252954
3004,0.0001032040817811164
2023,0.00010319224850163832
1129,0.00010307435673606668
897,0.00010290221017951417
177,0.0001028947971127905
131,0.00010288135976762852
2540,0.0001028332402497671
1757,0.00010278245712047268
2445,0.00010268604552662293
1029,0.00010249623724395754
2488,0.00010246257753559633
1333,0.0001024038005242011
1500,0.00010228978573033127
1331,0.00010226350221337862
1441,0.00010220394482599474
1897,0.00010205679541973035
2332,0.00010167332871647613
2091,0.00010151096054190026
416,0.00010145450675315521
2052,0.00010142410744938809
1170,0.00010137619011016473
1720,0.00010136992508940325
1598,0.00010130968858612727
645,0.00010128896757397226
1125,0.0001012613363022504
350,0.00010119626562250516
3215,0.0001008200736931546
1300,0.00010069089157970775
1447,0.0001006622121252571
1011,0.00010054555511677375
2847,0.00010048885744130393
1547,0.0001003883327567097
3710,0.00010037438675927963
2665,0.00010034876680850701
2988,0.0001001019892806015
150,9.994807153056648e-05
1292,9.983020366005353e-05
993,9.980803153183433e-05
2260,9.979263549512288e-05
1569,9.976483729695295e-05
197,9.973092973686802e-05
392,9.955450525610864e-05
3896,9.951185840532375e-05
3155,9.932160831715085e-05
471,9.92707074170063e-05
1980,9.925672357915055e-05
108,9.925210923132982e-05
2377,9.92347155093569e-05
1807,9.896413082985702e-05
2698,9.882657870842881e-05
2009,9.872630227775285e-05
3422,9.865058235800894e-05
1246,9.862665683403883e-05
2990,9.859873135293997e-05
3591,9.859793410372157e-05
1672,9.856651095248504e-05
186,9.840429132020513e-05
1446,9.803837676718361e-05
1645,9.80179856722295e-05
948,9.775956054986851e-05
303,9.772617468684552e-05
1601,9.767130388918611e-05
2194,9.758713191737314e-05
113,9.748433800222556e-05
2343,9.741456104348114e-05
1428,9.709141461417926e-05
2718,9.706511384562765e-05
1596,9.70391617266108e-05
2530,9.703234878751074e-05
2818,9.702222233681394e-05
1078,9.662597037144431e-05
3833,9.648115642753541e-05
2078,9.612090815183835e-05
3196,9.603448404873243e-05
1332,9.582893396694006e-05
2677,9.577702026086487e-05
829,9.577024721203013e-05
1149,9.564155399547948e-05
2439,9.562129664713646e-05
3277,9.551996511219646e-05
2322,9.551466613585541e-05
1106,9.550599324036268e-05
1662,9.549186516853254e-05
3012,9.534489525215991e-05
3966,9.532460118834296e-05
3382,9.522095645032734e-05
3576,9.520414908670715e-05
2674,9.517922534516319e-05
127,9.506369343207266e-05
2750,9.503263087301719e-05
3063,9.498587561740535e-05
2428,9.496737886391682e-05
3869,9.492996839011282e-05
1822,9.492305338485089e-05
1273,9.488641965181033e-05
1974,9.473643090259572e-05
135,9.473614906456212e-05
3629,9.468850491566071e-05
2828,9.468047402509174e-05
408,9.464164193204622e-05
2602,9.460581856322613e-05
2636,9.439686032016288e-05
1043,9.423754885721356e-05
864,9.422512183640338e-05
884,9.407443215760604e-05
3764,9.407425106463846e-05
510,9.394250895957425e-05
2873,9.392553322073633e-05
3120,9.360733761247552e-05
683,9.352803350796365e-05
1001,9.34906388081119e-05
1619,9.343773881843535e-05
1310,9.343570426848838e-05
2049,9.342950945850403e-05
2939,9.337503319253735e-05
3775,9.31344823332651e-05
2635,9.311691561431257e-05
1744,9.309263621913427e-05
2905,9.29341138635683e-05
2748,9.286927855524382e-05
532,9.280094411901125e-05
3622,9.279498810196016e-05
927,9.278648848978649e-05
977,9.276603740259013e-05
1423,9.271544761527917e-05
1370,9.264518343520861e-05
618,9.25661246754637e-05
3158,9.249229428014662e-05
3933,9.242920243536623e-05
2881,9.238733414182422e-05
1108,9.232411863684225e-05
2134,9.22220919855443e-05
1614,9.219497352269332e-05
1005,9.210131530984073e-05
1655,9.201039762194215e-05
3776,9.19132809284334e-05
1864,9.18674196569249e-05
1228,9.171634769890304e-05
1222,9.161715829217228e-05
3690,9.155121795434357e-05
527,9.149827032163438e-05
139,9.147509455368145e-05
3018,9.144394010424095e-05
1566,9.140612614786448e-05
1214,9.13814991173023e-05
1554,9.128613865847498e-05
3790,9.12832476719341e-05
1225,9.095707981898777e-05
2157,9.090574555756192e-05
2940,9.08677791510358e-05
1765,9.063127548382542e-05
280,9.050872881775472e-05
2733,9.04244789999479e-05
1722,9.035879724153758e-05
1272,9.024795822504924e-05
100,9.024624788768312e-05
1633,9.023010898450696e-05
3381,9.01380465114227e-05
1576,9.011145233816819e-05
1454,9.002977511920596e-05
211,8.998179019652821e-05
415,8.9964804077914e-05
1671,8.995147561335966e-05
421,8.987510200436443e-05
1780,8.964262946248689e-05
1409,8.948444920054799e-05
1882,8.941942998382457e-05
1113,8.928952552158571e-05
1520,8.918879706825549e-05
1828,8.914622580605786e-05
3309,8.910624234621932e-05
2150,8.909610727494194e-05
3768,8.907499601834179e-05
3138,8.899938561972119e-05
2169,8.881765994094208e-05
2116,8.857223899597959e-05
960,8.85177269823416e-05
3036,8.846403433437907e-05
1255,8.83964122384392e-05
1817,8.832965117451253e-05
3217,8.83001068167506e-05
2206,8.828356098750917e-05
896,8.825567530404007e-05
3148,8.814237002526349e-05
1617,8.809953841461384e-05
2912,8.780605664573166e-05
3870,8.774170293091016e-05
1136,8.754270551073732e-05
1379,8.74924054909894e-05
919,8.746654370819791e-05
1018,8.74130792318535e-05
1650,8.731793919872521e-05
3628,8.73142274755157e-05
2369,8.719279298708729e-05
964,8.715645766983296e-05
1927,8.70324322588864e-05
3403,8.697456162367569e-05
2037,8.694347878226917e-05
1681,8.675728268617876e-05
3300,8.615076823207105e-05
103,8.601690572597936e-05
1608,8.599921529366458e-05
2486,8.595816551417544e-05
2035,8.5922546697127e-05
1816,8.590470850148267e-05
1910,8.581025549464288e-05
1141,8.57010082303414e-05
2938,8.562326946373574e-05
297,8.562249244809883e-05
3969,8.558514601843754e-05
2625,8.557594856744309e-05
3130,8.555526156741806e-05
1793,8.552238978385588e-05
3615,8.55008251772035e-05
1179,8.548244138052797e-05
2622,8.547110611716523e-05
2506,8.543661196281175e-05
1470,8.54151621488757e-05
981,8.53341063344071e-05
813,8.53209731246974e-05
537,8.531056314926056e-05
1516,8.528085342856795e-05
1867,8.522635784926384e-05
1102,8.51346807227955e-05
3844,8.497562610579052e-05
2787,8.497081896683979e-05
1946,8.471646296768352e-05
2218,8.449551326230646e-05
3024,8.423139249794231e-05
141,8.40900249373354e-05
712,8.408952892149212e-05
643,8.378014386753873e-05
578,8.377695881770024e-05
632,8.374400625391543e-05
600,8.374081610703156e-05
650,8.36822152864089e-05
599,8.36606513390815e-05
661,8.360925992649544e-05
681,8.359299742956103e-05
658,8.356221788312041e-05
3822,8.34972482044489e-05
1082,8.348338000740284e-05
595,8.34074819036003e-05
753,8.3325834277607e-05
482,8.328721802613063e-05
1735,8.322258172391197e-05
3643,8.322055652296478e-05
1988,8.320663246580129e-05
1872,8.316487668568174e-05
3400,8.313568661377146e-05
45,8.313104148480974e-05
434,8.29938354020809e-05
1609,8.290243912011433e-05
957,8.288106042820595e-05
2741,8.280341998078e-05
1131,8.260980751678821e-05
1851,8.258788094864556e-05
3346,8.246495311694943e-05
1139,8.23721532225969e-05
1497,8.223773600113979e-05
2739,8.218714933841345e-05
2955,8.211585407187184e-05
1396,8.204773268020161e-05
1230,8.20282657458506e-05
3647,8.20264728988645e-05
2462,8.200978553027273e-05
2979,8.200341738834006e-05
2520,8.193255569724343e-05
2634,8.192687960309083e-05
3932,8.186733433971041e-05
3448,8.173302738532727e-05
219,8.17041963974957e-05
1694,8.170414512026136e-05
3228,8.163889969197486e-05
3623,8.15541260817819e-05
2550,8.148901386428384e-05
2876,8.148263740566322e-05
828,8.147072808505377e-05
6,8.142814658927652e-05
327,8.139747438836327e-05
975,8.134261146236476e-05
3395,8.134099970056439e-05
3218,8.133163620338927e-05
1268,8.131279145215477e-05
725,8.125349090222535e-05
1153,8.124089856721357e-05
3354,8.122530590689008e-05
2857,8.11465805912128e-05
3976,8.112422235901424e-05
995,8.10855602912874e-05
1948,8.097060283215852e-05
3534,8.090337453587659e-05
1429,8.089974271324762e-05
248,8.08667814047935e-05
3390,8.073436176712678e-05
2245,8.063718530717756e-05
413,8.05296765364203e-05
1,8.04233148350034e-05
1048,8.020008264897988e-05
2240,8.019795021950225e-05
3514,8.017716319785874e-05
1680,8.013986744428734e-05
754,8.007307676336868e-05
2735,8.005488076784912e-05
3907,7.993373562247867e-05
1491,7.986453821257658e-05
3832,7.966515477108429e-05
2028,7.96549539797511e-05
2577,7.961973635101593e-05
2945,7.955986684699551e-05
3571,7.949732709374296e-05
1167,7.94505752417618e-05
1845,7.91941305680976e-05
2226,7.908085035280966e-05
1290,7.904590103823206e-05
863,7.889929667219363e-05
1319,7.887006734140327e-05
1631,7.879918319954099e-05
1696,7.869440773609023e-05
1957,7.869419346321655e-05
1634,7.852646476303735e-05
2926,7.851766248882513e-05
2664,7.848599673503699e-05
1669,7.83378597532773e-05
1600,7.819021288757573e-05
1163,7.81874698999348e-05
2429,7.805717055668534e-05
1311,7.792103692842149e-05
3904,7.767946702586605e-05
2993,7.753539196531559e-05
2124,7.75137206617181e-05
1917,7.750879664804777e-05
1818,7.742546563327029e-05
1183,7.72778022641919e-05
1453,7.718764341355623e-05
2583,7.715404575365392e-05
3034,7.693497316196306e-05
2624,7.688284630752687e-05
980,7.687518156279435e-05
2553,7.673011860543457e-05
2172,7.667566716714185e-05
3404,7.659510390604254e-05
2503,7.657189876664334e-05
508,7.647720537639165e-05
2440,7.630523105399035e-05
1605,7.629584962352225e-05
1916,7.628786317060384e-05
3713,7.626306423301559e-05
2244,7.612016730709351e-05
3579,7.607266078175551e-05
940,7.60501427330617e-05
1806,7.604931842994545e-05
1565,7.59756608673338e-05
1191,7.595604663216425e-05
2815,7.589236904252424e-05
1324,7.588114629289513e-05
3339,7.585031533420451e-05
1902,7.580819851573849e-05
1286,7.575523543056465e-05
3735,7.571700833025472e-05
2751,7.57154650700267e-05
3061,7.571493379698638e-05
1903,7.571257057425349e-05
3151,7.571126543621701e-05
592,7.564379033813987e-05
1568,7.559064531042517e-05
2372,7.552613893638568e-05
1040,7.545298563942759e-05
2571,7.522730645519122e-05
1404,7.513230656362493e-05
2991,7.512013131021598e-05
3645,7.508988495754813e-05
1769,7.507817458358195e-05
1975,7.493698658629221e-05
1943,7.491390725398858e-05
3493,7.486629200527976e-05
1875,7.479766682957044e-05
2500,7.469393694421435e-05
1644,7.4371523577731e-05
2604,7.434675564354049e-05
3313,7.421139127425003e-05
1906,7.420023888480762e-05
1302,7.408816337347402e-05
2125,7.407288377876925e-05
3275,7.400625641755322e-05
3040,7.400123213531619e-05
2607,7.391871953406518e-05
2460,7.35437917050743e-05
1269,7.351662065910906e-05
2045,7.34815225743747e-05
1689,7.343032648655721e-05
2188,7.338505589165594e-05
3280,7.338248590696904e-05
251,7.336850606475319e-05
374,7.334522380415945e-05
345,7.331723468524779e-05
2140,7.327066679185218e-05
3620,7.319009939280759e-05
2478,7.317527552780392e-05
1172,7.31609941882098e-05
2831,7.314942521628268e-05
1683,7.31404595247295e-05
2184,7.312744897212366e-05
2853,7.301665821477906e-05
1335,7.294204067789251e-05
1682,7.293271184960876e-05
2088,7.291911293699406e-05
3364,7.271054820947972e-05
2464,7.238293588136263e-05
1938,7.238178931274334e-05
2090,7.223262457710741e-05
1413,7.218723031847136e-05
3888,7.213650654866517e-05
3064,7.20641609451584e-05
1712,7.201486627908524e-05
2648,7.199314431306458e-05
3374,7.193983419421563e-05
1789,7.189016513001367e-05
2414,7.186857605280552e-05
1257,7.183273578537208e-05
1284,7.160220656808971e-05
920,7.157750362778395e-05
3511,7.147456138984984e-05
2103,7.143416324490388e-05
2170,7.142078908503132e-05
1475,7.137432253162787e-05
1117,7.123729569815267e-05
3135,7.123251922688269e-05
2147,7.121884667406568e-05
2331,7.118929108873158e-05
2404,7.112555829655011e-05
48,7.110077332874552e-05
2962,7.107105347297382e-05
2093,7.104415188437115e-05
1303,7.086066861899605e-05
2586,7.075417663822498e-05
2601,7.074232733454378e-05
3499,7.071726596794207e-05
1553,7.071143927094108e-05
1747,7.064094443048054e-05
1060,7.058259539351308e-05
2600,7.057391955947646e-05
1026,7.054830619882497e-05
2351,7.054385180970004e-05
634,7.047248720887941e-05
2894,7.044120048961274e-05
1849,7.040431769800598e-05
3022,7.032218806969225e-05
1426,7.032021870608517e-05
2207,7.027608922834772e-05
2775,7.024738961955071e-05
149,7.018397215222289e-05
1578,7.003661317974124e-05
2426,7.003324647192279e-05
140,7.002253704944413e-05
2840,7.000342163141244e-05
1212,6.99655116934774e-05
333,6.987302605920033e-05
1935,6.984548056056433e-05
3458,6.983437257032524e-05
1786,6.975369749662687e-05
1719,6.971360238979592e-05
2346,6.967613564262543e-05
2123,6.961650690789707e-05
2715,6.960800625520054e-05
1945,6.958004661605662e-05
2201,6.952835772479437e-05
2060,6.943950963335612e-05
982,6.935445827468228e-05
2118,6.933549533887648e-05
3371,6.924419383168023e-05
2381,6.923086148733795e-05
1271,6.913471100982933e-05
3714,6.905987362319598e-05
2339,6.905508177120174e-05
3866,6.904311161450455e-05
1704,6.903189796917578e-05
1266,6.89531931085254e-05
2845,6.892112308271417e-05
1254,6.886712548512772e-05
3563,6.87123557434552e-05
2387,6.868666601871346e-05
2356,6.863880840406959e-05
3515,6.841720705439719e-05
1242,6.835685302880526e-05
2631,6.833273592958001e-05
1110,6.81970684719023e-05
2030,6.812587063131243e-05
2657,6.807601077012998e-05
3391,6.8059997979957e-05
3632,6.80186300563432e-05
3895,6.801388898357003e-05
1889,6.797595745493016e-05
3800,6.796770951545001e-05
2271,6.783034481413295e-05
2717,6.768292043842138e-05
1571,6.767127401198797e-05
2354,6.756865190721032e-05
1632,6.751295457538164e-05
3642,6.733885081265443e-05
1181,6.724980825484193e-05
1908,6.710133105169572e-05
3014,6.698031063009731e-05
3786,6.690194243745544e-05
3343,6.675734112000306e-05
146,6.672749519842938e-05
2593,6.671102590005996e-05
1738,6.66874053504056e-05
1812,6.66819718721771e-05
1400,6.668041370663607e-05
3021,6.665811612470214e-05
1083,6.642301314841597e-05
1188,6.640038105389823e-05
2551,6.626760412427261e-05
314,6.625618708061575e-05
2334,6.623715259463621e-05
1464,6.59611340353326e-05
2914,6.59289259465245e-05
1248,6.59028436375112e-05
1984,6.586493627558997e-05
3098,6.586017516569774e-05
2253,6.577409783202223e-05
1850,6.567450119481332e-05
3085,6.566389567636929e-05
3753,6.565322811846226e-05
407,6.551408373150728e-05
1416,6.550107049501859e-05
2901,6.542497247787061e-05
3223,6.520551200471866e-05
2768,6.506358054065854e-05
932,6.488819370005284e-05
246,6.484474380038485e-05
1639,6.481107946785597e-05
2753,6.468332748511334e-05
1471,6.46587483624236e-05
2932,6.465468608452229e-05
1647,6.463394379192276e-05
3701,6.461236712533963e-05
3047,6.454612849870853e-05
2290,6.449383524585361e-05
3675,6.421244234465902e-05
2494,6.415474066608926e-05
1597,6.407818522380909e-05
3016,6.402817017310323e-05
1721,6.393593191932504e-05
994,6.386659633188691e-05
1315,6.383050364979216e-05
2684,6.380018991262628e-05
1587,6.364720020003383e-05
2259,6.353674303324966e-05
2196,6.35121256759432e-05
2154,6.351152659513056e-05
2835,6.349081890385685e-05
1978,6.34669579801557e-05
3359,6.344583037818295e-05
237,6.34441201289099e-05
2064,6.344351927344447e-05
1056,6.334090722914653e-05
1044,6.330790786999695e-05
2970,6.312166228675931e-05
1024,6.307242593848551e-05
949,6.304575733653934e-05
3624,6.30359476395385e-05
3070,6.300583392971605e-05
3967,6.29828643632016e-05
3707,6.29257225341264e-05
1121,6.284108443736504e-05
1914,6.275599900688011e-05
2063,6.2661145167821e-05
1182,6.254574466284184e-05
1848,6.247943957213688e-05
1481,6.244608890684316e-05
1035,6.236047096840634e-05
1120,6.235280617832486e-05
978,6.233378820941312e-05
3646,6.205082212424211e-05
3441,6.196014693744014e-05
961,6.187868318890663e-05
2326,6.187703228909577e-05
2423,6.18566558400887e-05
591,6.184797293462705e-05
2276,6.181725942510565e-05
3089,6.161957210984444e-05
2363,6.156834789880524e-05
1343,6.138316911365933e-05
27,6.137993713236845e-05
3585,6.137392928267827e-05
2588,6.133088877915104e-05
3531,6.12398922072878e-05
1008,6.123568840207507e-05
2647,6.097446300238486e-05
545,6.097404927823009e-05
4030,6.0918972333547427e-05
3960,6.075235010490977e-05
1623,6.072870069181144e-05
2871,6.070061431290438e-05
577,6.069281195233718e-05
3478,6.069003838850867e-05
2444,6.053698691517012e-05
2190,6.04806146833954e-05
1638,6.034234308588549e-05
26,6.028574725505589e-05
3587,6.011933731600912e-05
3655,6.003210748757459e-05
2006,5.9923372111964426e-05
3920,5.989653301689414e-05
2771,5.9880402641342674e-05
773,5.980410558500645e-05
2658,5.978165905479854e-05
2139,5.977574864436743e-05
479,5.976539364227484e-05
971,5.971365723853753e-05
2630,5.949830289942611e-05
1384,5.940110400399589e-05
2202,5.932088090097737e-05
3648,5.927728231742237e-05
2391,5.9217223989702565e-05
3142,5.9122093400704326e-05
579,5.909520129614804e-05
2200,5.9061092969673805e-05
1477,5.905385576407027e-05
644,5.898048058368878e-05
1243,5.8933807140772824e-05
2173,5.888888124473725e-05
1986,5.884772621829075e-05
2211,5.883809509786662e-05
105,5.87610998293659e-05
1143,5.862794847220603e-05
39,5.858616918538554e-05
1267,5.8397272950634165e-05
2796,5.839590786677146e-05
364,5.839091484551065e-05
2559,5.833380485916107e-05
3621,5.82887286748717e-05
2805,5.828091740158866e-05
647,5.8275131707023414e-05
3208,5.824746218595495e-05
1079,5.8237251739564725e-05
2844,5.815362377865112e-05
2166,5.8144805974802426e-05
2770,5.81224105420503e-05
2578,5.810708123684857e-05
2897,5.791297364065804e-05
2680,5.786841488740442e-05
2411,5.769640450593795e-05
967,5.759240579812454e-05
80,5.7581814491168056e-05
3118,5.751432176094895e-05
3849,5.7497822085331736e-05
3444,5.7497822085331736e-05
2217,5.748693984022463e-05
2033,5.740940425620058e-05
405,5.740575100497321e-05
3954,5.740182673669996e-05
172,5.7316803063161575e-05
3368,5.7310131710079677e-05
2712,5.729065406775726e-05
2615,5.7263376322283045e-05
1580,5.711105090027389e-05
1841,5.7039106177818843e-05
3393,5.677713422101251e-05
2197,5.672210182218977e-05
3964,5.669654523701538e-05
433,5.6584529132045754e-05
1245,5.657928161849826e-05
1451,5.647564793409306e-05
2159,5.646198343546048e-05
2922,5.632811984014634e-05
1095,5.628827087612004e-05
2074,5.6199339737279537e-05
1787,5.6137436171733464e-05
3297,5.610791730941957e-05
2449,5.607937123866744e-05
2638,5.604291598362723e-05
2374,5.5899448493533965e-05
3838,5.5826046677875246e-05
1649,5.5692417617075884e-05
142,5.563403563998574e-05
2235,5.558947583731211e-05
2085,5.556954149894367e-05
615,5.5480341066688344e-05
3831,5.547650725195661e-05
675,5.538876749490065e-05
4014,5.5328475294662104e-05
3982,5.530506837770258e-05
496,5.5282252967403654e-05
1460,5.5277959889114916e-05
931,5.524168455919146e-05
665,5.519109186611046e-05
3225,5.5053945273575414e-05
2121,5.504236769521255e-05
3278,5.491156536316859e-05
689,5.4909813305702054e-05
3191,5.481097789651207e-05
1207,5.471009270783308e-05
2603,5.4675070422259706e-05
4009,5.4646638464765416e-05
1929,5.454052519762473e-05
2307,5.4490564617656626e-05
1325,5.447018698722142e-05
1017,5.443774776940737e-05
1777,5.441474855155811e-05
4003,5.4410803319965977e-05
1982,5.440962454332361e-05
225,5.4382811243804536e-05
1971,5.437817607341881e-05
767,5.437461550973069e-05
2409,5.4286753066269325e-05
2277,5.424378481233319e-05
46,5.422214733425908e-05
35,5.422214733425908e-05
1873,5.420316190476989e-05
2370,5.4093685489549095e-05
1321,5.407298716488977e-05
2686,5.405163888117406e-05
2185,5.401994414621514e-05
2504,5.401964346434398e-05
2446,5.3991823344933754e-05
1603,5.3978463041626035e-05
3211,5.3930500173252134e-05
1725,5.391834484519504e-05
2163,5.3773281256549004e-05
451,5.37362614926227e-05
2619,5.3711874961592024e-05
3245,5.366458525293687e-05
1215,5.364868970300161e-05
1731,5.363426058211309e-05
178,5.359925397673727e-05
2589,5.354712037506293e-05
1205,5.349473522080054e-05
2924,5.3366815146291406e-05
1159,5.322865433376816e-05
1884,5.320131104852295e-05
2700,5.319115937228444e-05
1373,5.302544082404716e-05
3421,5.2991187555630486e-05
2330,5.292586374530995e-05
117,5.2923819410011646e-05
654,5.2923384379256236e-05
3607,5.277731412105514e-05
1685,5.269540021803786e-05
3405,5.252396877080125e-05
1709,5.248946369049797e-05
1839,5.245463176044326e-05
1503,5.244422823634434e-05
861,5.244362123762306e-05
317,5.2411774465486286e-05
878,5.234906870573037e-05
888,5.232054294570461e-05
2492,5.2307892769261986e-05
2546,5.228198045950317e-05
2484,5.22814243025167e-05
1846,5.218815537038682e-05
64,5.2160093231401313e-05
3573,5.21004397779843e-05
2043,5.205614384580067e-05
1997,5.198354385444534e-05
2092,5.189433845204087e-05
1752,5.1879641270560046e-05
3166,5.1743884194031464e-05
3916,5.165826207763336e-05
2005,5.164313769257402e-05
1223,5.1594382400150595e-05
662,5.1589784781763693e-05
2212,5.157842117214501e-05
627,5.153607737804937e-05
2756,5.147989919308084e-05
2210,5.146645460998753e-05
659,5.1413619647802894e-05
1677,5.1392509225302223e-05
2298,5.133704304830418e-05
2083,5.120123010235053e-05
576,5.117938131877547e-05
1772,5.117627215389079e-05
480,5.109505725610933e-05
3046,5.103311007045053e-05
2238,5.102601333247098e-05
3684,5.099801973032662e-05
2067,5.0835596430129925e-05
1958,5.082191919408881e-05
3554,5.071169851048986e-05
983,5.0640278667185305e-05
2832,5.062346959266292e-05
2095,5.055954966118064e-05
1281,5.051372520677184e-05
3204,5.047534787816159e-05
2348,5.0465696283577086e-05
1724,5.045288402153454e-05
3469,5.0339064615716966e-05
2793,5.027400795683094e-05
180,5.025170284432261e-05
2337,5.023691409285544e-05
1652,5.0217775392944646e-05
176,5.020425051290977e-05
3239,5.0177739694760905e-05
3350,5.0165080094350563e-05
2868,5.0142765432639304e-05
3802,5.011529616133761e-05
2981,5.0096686812117266e-05
1837,4.993874138632206e-05
934,4.991532913371693e-05
1247,4.9901512182551195e-05
2723,4.98989982211733e-05
2660,4.9892698505547866e-05
1123,4.986612229606677e-05
2681,4.984294119654437e-05
2024,4.979864185497369e-05
2495,4.974779801125751e-05
31,4.9736211340248544e-05
3498,4.9732551914715736e-05
1763,4.964450169208436e-05
2314,4.9644343199796674e-05
2232,4.9613276104135934e-05
1784,4.9607379820264346e-05
2627,4.9602220985072076e-05
2215,4.9595770539135016e-05
1970,4.952732922399693e-05
3528,4.95266118693338e-05
232,4.932569295736129e-05
1706,4.927102283850726e-05
1275,4.919077656047595e-05
427,4.917476164792509e-05
473,4.9150055335632874e-05
1190,4.91378404629197e-05
3625,4.911670504689105e-05
999,4.909758826772021e-05
3009,4.908998458539538e-05
1795,4.8991455015190374e-05
908,4.8976531193319806e-05
124,4.8965437261567405e-05
2516,4.8929717697052625e-05
3491,4.8896222800232095e-05
263,4.878803567718321e-05
2034,4.8785799806214924e-05
2987,4.867416099243476e-05
86,4.864387633289107e-05
102,4.861422653867495e-05
296,4.859889043821834e-05
2424,4.852504844316743e-05
2434,4.85073428915841e-05
2645,4.847728121902076e-05
1388,4.844174271389764e-05
190,4.842593013369388e-05
3392,4.836841239763634e-05
933,4.836508019744245e-05
61,4.834119896539363e-05
506,4.832797554360663e-05
1168,4.829952115483292e-05
2122,4.8274573936317186e-05
155,4.825754750835757e-05
437,4.8257468952997686e-05
1059,4.819679978349287e-05
2953,4.818171621889684e-05
1354,4.817822873799942e-05
3169,4.811927259214183e-05
547,4.802385388240586e-05
3538,4.789653644510826e-05
3771,4.788875135695095e-05
1869,4.7818712649530996e-05
3884,4.779607148676876e-05
2610,4.7786076712925e-05
2957,4.7761379370646414e-05
2573,4.774446632786303e-05
3416,4.767249240014397e-05
3569,4.759357623634486e-05
3947,4.758073143664869e-05
1979,4.7502673970435674e-05
2720,4.743812140958135e-05
214,4.742251756101718e-05
2308,4.740626011842979e-05
1308,4.738128131130387e-05
22,4.730914112801904e-05
3229,4.717240748537472e-05
2697,4.7143670684779705e-05
3206,4.7063590577421697e-05
129,4.7061257100556226e-05
347,4.703029385825948e-05
2285,4.70123911687471e-05
235,4.6856337079127834e-05
2579,4.684277214224618e-05
98,4.680855710824323e-05
1774,4.675837173263148e-05
3296,4.670191141048804e-05
316,4.668021774061303e-05
2899,4.6645279323835334e-05
972,4.6605305281808905e-05
1992,4.657792497194271e-05
137,4.6550210940182584e-05
2192,4.653836728279755e-05
453,4.6537364154666665e-05
551,4.650925272264586e-05
988,4.639535906670452e-05
3743,4.638767973891012e-05
3868,4.63626064318144e-05
1753,4.6357376251089594e-05
1209,4.618013868496996e-05
343,4.6080746638579847e-05
3739,4.592306892412461e-05
1918,4.586985524877129e-05
2675,4.5862304791725335e-05
2929,4.5844713402885266e-05
3819,4.58291491400873e-05
3340,4.574618414369965e-05
965,4.573112741792539e-05
1548,4.572653203854296e-05
3092,4.569787924734838e-05
1550,4.567153721887822e-05
1764,4.5605735212024834e-05
3541,4.5584112335013906e-05
3892,4.556877623455729e-05
3857,4.555101025844391e-05
3874,4.551629269077244e-05
589,4.54385245106919e-05
2191,4.531279227295277e-05
1743,4.5309138911326055e-05
17,4.5255162813662596e-05
3003,4.519954122248656e-05
2112,4.517303964675736e-05
512,4.508369457287538e-05
3327,4.5083029367136864e-05
493,4.5055563471654604e-05
1561,4.5012287772735656e-05
